,activity_nr,X.x,reporting_id,state_flag,estab_name,site_address,site_city,site_state,site_zip,owner_type,owner_code,adv_notice,safety_hlth,sic_code,naics_code,insp_type,insp_scope,why_no_insp,union_status,safety_manuf,safety_const,safety_marit,health_manuf,health_const,health_marit,migrant,mail_street,mail_city,mail_state,mail_zip,host_est_key,nr_in_estab,open_date,case_mod_date,close_conf_date,close_case_date,ld_dt,year,X.y,citation_id,delete_flag,standard,viol_type,issuance_date,abate_date,abate_complete,current_penalty,initial_penalty,contest_date,final_order_date,nr_instances,nr_exposed,rec,gravity,emphasis,hazcat,fta_insp_nr,fta_issuance_date,fta_penalty,fta_contest_date,fta_final_order_date,hazsub1,hazsub2,hazsub3,hazsub4,hazsub5,load_dt
1912,316805902,1509,551703,NA,VERMILION COUNTY - SHERIFF'S DEPT. & JAIL.,2 E. SOUTH STREET,DANVILLE,IL,61832,B,0,N,S,9221,922120,H,A,,Y,,,NA,,,,NA,6 N VERMILION ST-ATTN:COUNTY BOARD CHAIRMAN,DANVILLE,IL,61832,N179    000002168,95,11/14/2012,5/3/2013,11/14/2012,3/26/2013,2013-05-07 02:07:39 EDT,2013,3120931,1002,,19100158 E02    V,S,1/31/2013,2/5/2013,I,NA,NA,,,6,95,,3,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-05-07 02:07:42 EDT
1913,316805902,1509,551703,NA,VERMILION COUNTY - SHERIFF'S DEPT. & JAIL.,2 E. SOUTH STREET,DANVILLE,IL,61832,B,0,N,S,9221,922120,H,A,,Y,,,NA,,,,NA,6 N VERMILION ST-ATTN:COUNTY BOARD CHAIRMAN,DANVILLE,IL,61832,N179    000002168,95,11/14/2012,5/3/2013,11/14/2012,3/26/2013,2013-05-07 02:07:39 EDT,2013,3120934,1006,,19101200 H01,S,1/31/2013,3/22/2013,X,NA,NA,,,1,50,,2,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-05-07 02:07:42 EDT
1914,316805902,1509,551703,NA,VERMILION COUNTY - SHERIFF'S DEPT. & JAIL.,2 E. SOUTH STREET,DANVILLE,IL,61832,B,0,N,S,9221,922120,H,A,,Y,,,NA,,,,NA,6 N VERMILION ST-ATTN:COUNTY BOARD CHAIRMAN,DANVILLE,IL,61832,N179    000002168,95,11/14/2012,5/3/2013,11/14/2012,3/26/2013,2013-05-07 02:07:39 EDT,2013,3120930,1001,,19100038 B,S,1/31/2013,3/22/2013,X,NA,NA,,,1,95,,1,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-05-07 02:07:42 EDT
1915,316805902,1509,551703,NA,VERMILION COUNTY - SHERIFF'S DEPT. & JAIL.,2 E. SOUTH STREET,DANVILLE,IL,61832,B,0,N,S,9221,922120,H,A,,Y,,,NA,,,,NA,6 N VERMILION ST-ATTN:COUNTY BOARD CHAIRMAN,DANVILLE,IL,61832,N179    000002168,95,11/14/2012,5/3/2013,11/14/2012,3/26/2013,2013-05-07 02:07:39 EDT,2013,3120933,01004B,,19100305 G01   IVB,S,1/31/2013,2/19/2013,X,NA,NA,,,1,45,,3,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-05-07 02:07:42 EDT
1916,316805902,1509,551703,NA,VERMILION COUNTY - SHERIFF'S DEPT. & JAIL.,2 E. SOUTH STREET,DANVILLE,IL,61832,B,0,N,S,9221,922120,H,A,,Y,,,NA,,,,NA,6 N VERMILION ST-ATTN:COUNTY BOARD CHAIRMAN,DANVILLE,IL,61832,N179    000002168,95,11/14/2012,5/3/2013,11/14/2012,3/26/2013,2013-05-07 02:07:39 EDT,2013,3120935,1005,,19101200 E01    I,S,1/31/2013,3/6/2013,X,NA,NA,,,1,50,,2,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-05-07 02:07:42 EDT
1917,316805902,1509,551703,NA,VERMILION COUNTY - SHERIFF'S DEPT. & JAIL.,2 E. SOUTH STREET,DANVILLE,IL,61832,B,0,N,S,9221,922120,H,A,,Y,,,NA,,,,NA,6 N VERMILION ST-ATTN:COUNTY BOARD CHAIRMAN,DANVILLE,IL,61832,N179    000002168,95,11/14/2012,5/3/2013,11/14/2012,3/26/2013,2013-05-07 02:07:39 EDT,2013,3120929,01004A,,19100305 G01   IVA,S,1/31/2013,2/19/2013,X,NA,NA,,,1,45,,3,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-05-07 02:07:42 EDT
1918,316806041,1044,551703,NA,VERMILION COUNTY - JUVENILE DETENTION CENTER,150 SAGER,DANVILLE,IL,61832,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,6 N VERMILION ST-ATTN:COUNTY BOARD CHAIRMAN,DANVILLE,IL,61832,N179    000003727,30,11/13/2012,2/26/2013,11/14/2012,2/25/2013,2013-02-28 02:48:03 EST,2013,3121020,1001,,19100159 C02,S,1/31/2013,2/19/2013,X,NA,NA,,,1,30,,1,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-02-28 02:48:06 EST
1919,316806272,1046,551701,NA,ROCK ISLAND COUNTY-MAINTENANCE DEPARTMENT,1504 THIRD AVENUE,ROCK ISLAND,IL,61201,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"1504 THIRD AVENUE-PHIL BANASZEK, COUNTY CHAIRMAN",ROCK ISLAND,IL,61201,N179    000003754,4,12/4/2012,3/4/2013,12/5/2012,2/25/2013,2013-03-06 02:50:48 EST,2013,3121072,1002,,19100037 A04,S,1/15/2013,2/4/2013,X,NA,NA,,,1,4,,2,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-03-06 02:50:51 EST
1920,316806272,1046,551701,NA,ROCK ISLAND COUNTY-MAINTENANCE DEPARTMENT,1504 THIRD AVENUE,ROCK ISLAND,IL,61201,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"1504 THIRD AVENUE-PHIL BANASZEK, COUNTY CHAIRMAN",ROCK ISLAND,IL,61201,N179    000003754,4,12/4/2012,3/4/2013,12/5/2012,2/25/2013,2013-03-06 02:50:48 EST,2013,3121071,1001,,19100176 B,S,1/15/2013,2/4/2013,X,NA,NA,,,1,4,,2,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-03-06 02:50:51 EST
1921,316806272,1046,551701,NA,ROCK ISLAND COUNTY-MAINTENANCE DEPARTMENT,1504 THIRD AVENUE,ROCK ISLAND,IL,61201,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"1504 THIRD AVENUE-PHIL BANASZEK, COUNTY CHAIRMAN",ROCK ISLAND,IL,61201,N179    000003754,4,12/4/2012,3/4/2013,12/5/2012,2/25/2013,2013-03-06 02:50:48 EST,2013,3121073,2001,,19100022 A01,O,1/15/2013,2/7/2013,X,NA,NA,,,1,4,,1,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-03-06 02:50:51 EST
1922,316806280,1047,551701,NA,ROCK ISLAND COUNTY-OFFICE OF COUNTY AUDITOR,1504 THIRD AVENUE,ROCK ISLAND,IL,61201,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"1504 THIRD AVENUE-PHIL BANASZEK, COUNTY CHAIRMAN",ROCK ISLAND,IL,61201,N179    000003755,4,12/4/2012,3/4/2013,12/5/2012,2/27/2013,2013-03-06 02:50:48 EST,2013,3121074,1001,,19100022 A01,O,1/15/2013,2/7/2013,X,NA,NA,,,2,4,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-03-06 02:50:51 EST
1923,316807155,1052,551701,NA,ROCK ISLAND COUNTY-SHERIFF DEPARTMENT,1317 3RD AVENUE,ROCK ISLAND,IL,61201,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"1504 THIRD AVENUE-PHIL BANASZEK, CHAIRMAN",ROCK ISLAND,IL,61244,N179    000003828,189,1/8/2013,3/4/2013,1/8/2013,2/11/2013,2013-03-06 02:50:48 EST,2013,3121236,2001,,19100022 A01,O,1/30/2013,2/22/2013,X,NA,NA,,,3,80,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-03-06 02:50:51 EST
1924,316807155,1052,551701,NA,ROCK ISLAND COUNTY-SHERIFF DEPARTMENT,1317 3RD AVENUE,ROCK ISLAND,IL,61201,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"1504 THIRD AVENUE-PHIL BANASZEK, CHAIRMAN",ROCK ISLAND,IL,61244,N179    000003828,189,1/8/2013,3/4/2013,1/8/2013,2/11/2013,2013-03-06 02:50:48 EST,2013,3121235,1001,,19100159 C10,S,1/30/2013,2/19/2013,X,NA,NA,,,2,8,,2,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-03-06 02:50:51 EST
1925,316807163,1053,551701,NA,ROCK ISLAND COUNTY - HOPE CREEK CARE CENTER,4343 KENNEDY DRIVE,EAST MOLINE,IL,61244,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"1504 THIRD AVE. MR. PHIL BANASZEK, COUNTY CHAIRMAN",ROCK ISLAND,IL,61201,N179    000003830,300,1/7/2013,3/4/2013,1/7/2013,2/25/2013,2013-03-06 02:50:48 EST,2013,3121239,1004,,19100253 B04   IV,S,1/15/2013,2/7/2013,X,NA,NA,,,1,2,,10,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-03-06 02:50:51 EST
1926,316807163,1053,551701,NA,ROCK ISLAND COUNTY - HOPE CREEK CARE CENTER,4343 KENNEDY DRIVE,EAST MOLINE,IL,61244,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"1504 THIRD AVE. MR. PHIL BANASZEK, COUNTY CHAIRMAN",ROCK ISLAND,IL,61201,N179    000003830,300,1/7/2013,3/4/2013,1/7/2013,2/25/2013,2013-03-06 02:50:48 EST,2013,3121237,1003,,19100157 C01,S,1/15/2013,2/4/2013,X,NA,NA,,,1,4,,2,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-03-06 02:50:51 EST
1927,316807163,1053,551701,NA,ROCK ISLAND COUNTY - HOPE CREEK CARE CENTER,4343 KENNEDY DRIVE,EAST MOLINE,IL,61244,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"1504 THIRD AVE. MR. PHIL BANASZEK, COUNTY CHAIRMAN",ROCK ISLAND,IL,61201,N179    000003830,300,1/7/2013,3/4/2013,1/7/2013,2/25/2013,2013-03-06 02:50:48 EST,2013,3121238,1002,,19100036 H02,S,1/15/2013,1/30/2013,X,NA,NA,,,1,42,,5,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-03-06 02:50:51 EST
1928,316807163,1053,551701,NA,ROCK ISLAND COUNTY - HOPE CREEK CARE CENTER,4343 KENNEDY DRIVE,EAST MOLINE,IL,61244,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"1504 THIRD AVE. MR. PHIL BANASZEK, COUNTY CHAIRMAN",ROCK ISLAND,IL,61201,N179    000003830,300,1/7/2013,3/4/2013,1/7/2013,2/25/2013,2013-03-06 02:50:48 EST,2013,3121240,1001,,19100023 E02,S,1/15/2013,2/7/2013,X,NA,NA,,,1,4,,10,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-03-06 02:50:51 EST
1929,316807353,1054,551701,NA,ROCK ISLAND COUNTY-OFFICE OF THE CIRCUIT CLERK,210 15TH STREET,ROCK ISLAND,IL,61201,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"1504 THIRD AVENUE-PHIL BANASZEK, CHAIRMAN",ROCK ISLAND,IL,61201,N179    000003845,7,1/14/2013,3/13/2013,1/14/2013,3/8/2013,2013-03-15 02:42:36 EDT,2013,3121257,1001,,19100303 B02,S,2/25/2013,3/15/2013,X,NA,NA,,,1,2,,5,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-03-15 02:42:40 EDT
1930,316807395,1056,551701,NA,ROCK ISLAND COUNTY-OFFICE OF STATES ATTORNEY,210 15TH STREET,ROCK ISLAND,IL,61201,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"1504 THIRD AVENUE-PHIL BANASZEK, CHAIRMAN",ROCK ISLAND,IL,61201,N179    000003848,28,1/15/2013,3/4/2013,1/15/2013,2/11/2013,2013-03-06 02:50:48 EST,2013,3121259,1001,,19100303 B02,S,1/30/2013,2/19/2013,X,NA,NA,,,1,4,,5,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-03-06 02:50:51 EST
1931,316807395,1056,551701,NA,ROCK ISLAND COUNTY-OFFICE OF STATES ATTORNEY,210 15TH STREET,ROCK ISLAND,IL,61201,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"1504 THIRD AVENUE-PHIL BANASZEK, CHAIRMAN",ROCK ISLAND,IL,61201,N179    000003848,28,1/15/2013,3/4/2013,1/15/2013,2/11/2013,2013-03-06 02:50:48 EST,2013,3121258,2001,,19100176 B,O,1/30/2013,2/19/2013,X,NA,NA,,,1,3,,1,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-03-06 02:50:51 EST
1932,316807452,1061,551701,NA,ROCK ISLAND COUNTY-SHERIFF-MAINTENANCE DEPT,210 15TH STREET,ROCK ISLAND,IL,61201,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"1504 THIRD AVENUE- PHIL BANASZEK, CHAIRMAN",ROCK ISLAND,IL,61201,N179    000003852,2,1/15/2013,3/13/2013,1/15/2013,3/8/2013,2013-03-15 02:42:36 EDT,2013,3121260,1001,,19100303 G01    IB,S,2/25/2013,3/15/2013,X,NA,NA,,,1,3,,2,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-03-15 02:42:40 EDT
1933,316807460,1062,551701,NA,ROCK ISLAND COUNTY-PUBLIC WORKS-GARAGE,851 WEST 10TH STREET,MILAN,IL,61264,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"1504 THIRD AVENUE-PHIL BANASZEK, CHAIRMAN",ROCK ISLAND,IL,61201,N179    000003853,10,1/16/2013,7/29/2013,1/16/2013,5/13/2013,2013-07-31 02:11:06 EDT,2013,3121262,1001,,19100132 D01,S,2/25/2013,3/20/2013,X,NA,NA,,,1,18,,2,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-07-31 02:11:09 EDT
1934,316807460,1062,551701,NA,ROCK ISLAND COUNTY-PUBLIC WORKS-GARAGE,851 WEST 10TH STREET,MILAN,IL,61264,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"1504 THIRD AVENUE-PHIL BANASZEK, CHAIRMAN",ROCK ISLAND,IL,61201,N179    000003853,10,1/16/2013,7/29/2013,1/16/2013,5/13/2013,2013-07-31 02:11:06 EDT,2013,3121261,1002,,19100178 L03,S,2/25/2013,5/1/2013,X,3500,3500,,,1,15,,5,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-07-31 02:11:09 EDT
1935,316807460,1062,551701,NA,ROCK ISLAND COUNTY-PUBLIC WORKS-GARAGE,851 WEST 10TH STREET,MILAN,IL,61264,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"1504 THIRD AVENUE-PHIL BANASZEK, CHAIRMAN",ROCK ISLAND,IL,61201,N179    000003853,10,1/16/2013,7/29/2013,1/16/2013,5/13/2013,2013-07-31 02:11:06 EDT,2013,3121263,1003,,19100305 B01   II,S,2/25/2013,3/15/2013,X,NA,NA,,,1,5,,5,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-07-31 02:11:09 EDT
1936,316807734,1064,551701,NA,ROCK ISLAND COUNTY - HOPE CREEK CARE CENTER,4343 KENNEDY DRIVE,EAST MOLINE,IL,61244,B,0,N,H,9223,922140,C,A,,Y,,,NA,,,,NA,"1504 THIRD AVE. MR. PHIL BANASZEK, COUNTY CHAIRMAN",ROCK ISLAND,IL,61201,N179    000003830,303,1/29/2013,7/15/2013,1/29/2013,6/28/2013,2013-07-17 02:09:54 EDT,2013,3121313,1003,,19101200 G01,S,4/22/2013,5/15/2013,X,NA,NA,,,1,300,R,10,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-07-17 02:09:57 EDT
1937,316807734,1064,551701,NA,ROCK ISLAND COUNTY - HOPE CREEK CARE CENTER,4343 KENNEDY DRIVE,EAST MOLINE,IL,61244,B,0,N,H,9223,922140,C,A,,Y,,,NA,,,,NA,"1504 THIRD AVE. MR. PHIL BANASZEK, COUNTY CHAIRMAN",ROCK ISLAND,IL,61201,N179    000003830,303,1/29/2013,7/15/2013,1/29/2013,6/28/2013,2013-07-17 02:09:54 EDT,2013,3121315,1001,,19100151 C,S,4/22/2013,6/15/2013,X,NA,NA,,,1,20,R,10,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-07-17 02:09:57 EDT
1938,316807734,1064,551701,NA,ROCK ISLAND COUNTY - HOPE CREEK CARE CENTER,4343 KENNEDY DRIVE,EAST MOLINE,IL,61244,B,0,N,H,9223,922140,C,A,,Y,,,NA,,,,NA,"1504 THIRD AVE. MR. PHIL BANASZEK, COUNTY CHAIRMAN",ROCK ISLAND,IL,61201,N179    000003830,303,1/29/2013,7/15/2013,1/29/2013,6/28/2013,2013-07-17 02:09:54 EDT,2013,3121314,1002,,19100212 A01,S,4/22/2013,6/15/2013,X,NA,NA,,,2,20,R,10,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-07-17 02:09:57 EDT
1939,316808187,1065,551701,NA,ROCK ISLAND COUNTY-HEALTH DEPT.,2112 25TH AVENUE,ROCK ISLAND,IL,61201,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"1504 THIRD AVENUE-PHIL BANASZEK, CHAIRMAN",ROCK ISLAND,IL,61201,N179    000003908,21,1/28/2013,3/13/2013,1/30/2013,3/11/2013,2013-03-15 02:42:36 EDT,2013,3121463,1001,,19100303 G02,S,3/6/2013,3/26/2013,X,NA,NA,,,1,2,,2,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-03-15 02:42:40 EDT
1940,316808203,1067,551701,NA,ROCK ISLAND COUNTY-FOREST PRESERVE-ILLINIWEK YARD,835 STATE AVENUE,HAMPTON,IL,61256,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,1504 THIRD AVENUE-JEFF CRAVER-DIRECTOR,ROCK ISLAND,IL,61201,N179    000003910,4,1/29/2013,4/5/2013,1/29/2013,4/3/2013,2013-04-09 02:03:20 EDT,2013,3121464,1002,,19100243 A03,S,3/6/2013,3/11/2013,X,NA,NA,,,1,4,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-04-09 02:03:23 EDT
1941,316808203,1067,551701,NA,ROCK ISLAND COUNTY-FOREST PRESERVE-ILLINIWEK YARD,835 STATE AVENUE,HAMPTON,IL,61256,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,1504 THIRD AVENUE-JEFF CRAVER-DIRECTOR,ROCK ISLAND,IL,61201,N179    000003910,4,1/29/2013,4/5/2013,1/29/2013,4/3/2013,2013-04-09 02:03:20 EDT,2013,3121465,1001,,19100132 D01,S,3/6/2013,3/29/2013,X,NA,NA,,,1,4,,5,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-04-09 02:03:23 EDT
1942,316808211,1068,551701,NA,ROCK ISLAND COUNTY-FOREST PRESERVE-LOUD THUNDER,19408 LOUD THUNDER ROAD,ILLINOIS CITY,IL,61259,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,1504 THIRD AVENUE-JEFF CRAVER-DIRECTOR,ROCK ISLAND,IL,61201,N179    000003911,3,1/29/2013,4/5/2013,1/29/2013,4/3/2013,2013-04-09 02:03:20 EDT,2013,3121466,1001,,19100132 D01,S,3/6/2013,3/29/2013,X,NA,NA,,,1,3,,5,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-04-09 02:03:23 EDT
1943,316808229,1069,551701,NA,ROCK ISLAND COUNTY-FOREST PRESERVE-INDIAN BLUFF,6200 78TH AVENUE,MILAN,IL,61204,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,1504 THIRD AVENUE-JEFF CRAVER-DIRECTOR,ROCK ISLAND,IL,61201,N179    000003912,15,1/29/2013,4/5/2013,1/29/2013,4/3/2013,2013-04-09 02:03:20 EDT,2013,3121467,1003,,19100023 E04,S,3/6/2013,3/29/2013,X,NA,NA,,,1,14,,2,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-04-09 02:03:23 EDT
1944,316808229,1069,551701,NA,ROCK ISLAND COUNTY-FOREST PRESERVE-INDIAN BLUFF,6200 78TH AVENUE,MILAN,IL,61204,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,1504 THIRD AVENUE-JEFF CRAVER-DIRECTOR,ROCK ISLAND,IL,61201,N179    000003912,15,1/29/2013,4/5/2013,1/29/2013,4/3/2013,2013-04-09 02:03:20 EDT,2013,3121468,1001,,19100132 D01,S,3/6/2013,3/29/2013,X,NA,NA,,,1,15,,5,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-04-09 02:03:23 EDT
1945,316808229,1069,551701,NA,ROCK ISLAND COUNTY-FOREST PRESERVE-INDIAN BLUFF,6200 78TH AVENUE,MILAN,IL,61204,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,1504 THIRD AVENUE-JEFF CRAVER-DIRECTOR,ROCK ISLAND,IL,61201,N179    000003912,15,1/29/2013,4/5/2013,1/29/2013,4/3/2013,2013-04-09 02:03:20 EDT,2013,3121469,1002,,19100023 E01,S,3/6/2013,3/29/2013,X,NA,NA,,,1,14,,2,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-04-09 02:03:23 EDT
1946,316808237,1070,551701,NA,ROCK ISLAND COUNTY - FOREST PRESERVE NIABI ZOO,12908 NIABI ZOO ROAD,COAL VALLEY,IL,61240,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"1504 3RD AVENUE - ATTN: JEFF CRAVER, DIRECTOR",ROCK ISLAND,IL,61201,N179    000004071,19,1/29/2013,5/8/2013,1/29/2013,4/4/2013,2013-05-10 02:05:53 EDT,2013,3121473,1001,,19100132 D01,S,3/6/2013,3/29/2013,X,NA,NA,,,1,6,,5,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-05-10 02:05:55 EDT
1947,316808237,1070,551701,NA,ROCK ISLAND COUNTY - FOREST PRESERVE NIABI ZOO,12908 NIABI ZOO ROAD,COAL VALLEY,IL,61240,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"1504 3RD AVENUE - ATTN: JEFF CRAVER, DIRECTOR",ROCK ISLAND,IL,61201,N179    000004071,19,1/29/2013,5/8/2013,1/29/2013,4/4/2013,2013-05-10 02:05:53 EDT,2013,3121471,1004,,19100157 C01,S,3/6/2013,3/29/2013,X,NA,NA,,,1,4,,2,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-05-10 02:05:55 EDT
1948,316808237,1070,551701,NA,ROCK ISLAND COUNTY - FOREST PRESERVE NIABI ZOO,12908 NIABI ZOO ROAD,COAL VALLEY,IL,61240,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"1504 3RD AVENUE - ATTN: JEFF CRAVER, DIRECTOR",ROCK ISLAND,IL,61201,N179    000004071,19,1/29/2013,5/8/2013,1/29/2013,4/4/2013,2013-05-10 02:05:53 EDT,2013,3121472,1003,,19100157 C01,S,3/6/2013,3/26/2013,X,NA,NA,,,1,3,,2,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-05-10 02:05:55 EDT
1949,316808237,1070,551701,NA,ROCK ISLAND COUNTY - FOREST PRESERVE NIABI ZOO,12908 NIABI ZOO ROAD,COAL VALLEY,IL,61240,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"1504 3RD AVENUE - ATTN: JEFF CRAVER, DIRECTOR",ROCK ISLAND,IL,61201,N179    000004071,19,1/29/2013,5/8/2013,1/29/2013,4/4/2013,2013-05-10 02:05:53 EDT,2013,3121470,1002,,19100037 A04,S,3/6/2013,3/29/2013,X,NA,NA,,,1,19,,2,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-05-10 02:05:55 EDT
1950,316808245,1071,551701,NA,ROCK ISLAND COUNTY-COUNTY CLERKS OFFICE,1504 THIRD AVENUE,ROCK ISLAND,IL,61201,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,1504 THIRD AVENUE-PHIL BANASZEK,ROCK ISLAND,IL,61201,N179    000003914,12,1/30/2013,6/18/2013,1/30/2013,5/17/2013,2013-06-20 02:06:35 EDT,2013,3121474,1001,,19100022 A01,O,4/22/2013,5/15/2013,X,NA,NA,,,3,12,,1,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-06-20 02:06:37 EDT
1951,316808260,1073,551701,NA,ROCK ISLAND COUNTY-COUNTY BOARD OFFICES,1504 THIRD AVENUE,ROCK ISLAND,IL,61201,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"1504 THIRD AVENUE-PHIL BANASZEK, CHAIRMAN",ROCK ISLAND,IL,61201,N179    000003916,2,1/30/2013,4/3/2013,1/30/2013,3/21/2013,2013-04-05 02:04:50 EDT,2013,3121475,1001,,19100022 A01,O,3/6/2013,3/29/2013,X,NA,NA,,,2,2,,2,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-04-05 02:04:53 EDT
1952,316808260,1073,551701,NA,ROCK ISLAND COUNTY-COUNTY BOARD OFFICES,1504 THIRD AVENUE,ROCK ISLAND,IL,61201,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"1504 THIRD AVENUE-PHIL BANASZEK, CHAIRMAN",ROCK ISLAND,IL,61201,N179    000003916,2,1/30/2013,4/3/2013,1/30/2013,3/21/2013,2013-04-05 02:04:50 EDT,2013,3121476,1002,,19100141 D02   II,O,3/6/2013,3/26/2013,X,NA,NA,,,1,2,,2,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-04-05 02:04:53 EDT
1953,316808286,1075,551701,NA,ROCK ISLAND COUNTY-CORONER,1504 THIRD AVENUE,ROCK ISLAND,IL,61201,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"1504 THIRD AVENUE-PHIL BANASZEK, CHAIRMAN",ROCK ISLAND,IL,61201,N179    000003918,6,1/28/2013,4/3/2013,1/30/2013,3/21/2013,2013-04-05 02:04:50 EDT,2013,3121477,1001,,19101030 G02    I,S,3/6/2013,3/29/2013,X,NA,NA,,,1,2,,2,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-04-05 02:04:53 EDT
1954,316808294,1076,551701,NA,ROCK ISLAND COUNTY-ANIMAL CARE-CONTROL CENTER,4001 78TH AVENUE,MOLINE,IL,61265,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"1504 THIRD AVENUE-PHIL BANASZEK, CHAIRMAN",ROCK ISLAND,IL,61201,N179    000003919,9,1/28/2013,5/30/2013,1/28/2013,5/14/2013,2013-06-01 02:09:38 EDT,2013,3121479,1001,,19101200 B04  III,S,4/22/2013,5/15/2013,X,NA,NA,,,1,9,,3,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-06-01 02:09:41 EDT
1955,316808294,1076,551701,NA,ROCK ISLAND COUNTY-ANIMAL CARE-CONTROL CENTER,4001 78TH AVENUE,MOLINE,IL,61265,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,"1504 THIRD AVENUE-PHIL BANASZEK, CHAIRMAN",ROCK ISLAND,IL,61201,N179    000003919,9,1/28/2013,5/30/2013,1/28/2013,5/14/2013,2013-06-01 02:09:38 EDT,2013,3121478,2001,,19100157 C01,O,4/22/2013,5/10/2013,X,NA,NA,,,1,9,,1,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-06-01 02:09:41 EDT
